round,part,recording,neighbor,X,Y,reference,guess
0,initialGuess,46,40,20.500000,9.000000,3.535534,10.580600
0,initialGuess,46,41,20.500000,9.000000,4.619702,5.068900
0,initialGuess,46,42,20.500000,9.000000,5.000000,5.732600
0,initialGuess,46,43,20.500000,9.000000,4.619702,3.228200
0,initialGuess,46,44,20.500000,9.000000,3.535534,4.748500
0,initialGuess,46,45,20.500000,9.000000,1.913543,2.040400
0,initialGuess,46,47,20.500000,9.000000,1.913543,8.203300
0,initialGuess,47,16,22.268000,9.732000,10.984610,8.401000
0,initialGuess,47,17,22.268000,9.732000,10.528784,4.698500
0,initialGuess,47,18,22.268000,9.732000,11.761873,6.581300
0,initialGuess,47,19,22.268000,9.732000,13.675035,9.564100
0,initialGuess,47,20,22.268000,9.732000,15.110978,5.088400
0,initialGuess,47,21,22.268000,9.732000,15.432151,12.171900
0,initialGuess,47,22,22.268000,9.732000,14.514188,12.774300
0,initialGuess,47,23,22.268000,9.732000,12.727922,7.980100
0,initialGuess,47,24,22.268000,9.732000,8.454919,5.697500
0,initialGuess,47,25,22.268000,9.732000,9.669710,4.989700
0,initialGuess,47,26,22.268000,9.732000,11.582990,10.881300
0,initialGuess,47,27,22.268000,9.732000,13.025152,7.623300
0,initialGuess,47,28,22.268000,9.732000,13.385277,8.676900
0,initialGuess,47,29,22.268000,9.732000,12.536000,11.318100
0,initialGuess,47,30,22.268000,9.732000,10.792852,0.464200
0,initialGuess,47,31,22.268000,9.732000,9.000000,5.926900
0,initialGuess,47,32,22.268000,9.732000,7.268951,12.926700
0,initialGuess,47,33,22.268000,9.732000,5.464000,7.573300
0,initialGuess,47,34,22.268000,9.732000,5.051500,9.205200
0,initialGuess,47,35,22.268000,9.732000,6.508348,4.979800
0,initialGuess,47,36,22.268000,9.732000,8.397479,7.659600
0,initialGuess,47,37,22.268000,9.732000,9.669710,11.800500
0,initialGuess,47,38,22.268000,9.732000,9.891292,7.072000
0,initialGuess,47,39,22.268000,9.732000,9.000000,7.068400
0,initialGuess,47,40,22.268000,9.732000,1.913543,4.532400
0,initialGuess,47,41,22.268000,9.732000,3.536000,7.646700
0,initialGuess,47,42,22.268000,9.732000,4.619702,2.808500
0,initialGuess,47,43,22.268000,9.732000,5.000659,7.311200
0,initialGuess,47,44,22.268000,9.732000,4.619702,11.978200
0,initialGuess,47,45,22.268000,9.732000,3.536000,4.979000
0,initialGuess,47,46,22.268000,9.732000,1.913543,2.941900
0,weightedORMDS,0,1,5.000000,2.500000,1.913543,1.316521
0,weightedORMDS,0,2,5.000000,2.500000,3.535534,4.660468
0,weightedORMDS,0,3,5.000000,2.500000,4.619702,6.621685
0,weightedORMDS,0,4,5.000000,2.500000,5.000000,5.798556
0,weightedORMDS,0,5,5.000000,2.500000,4.619702,3.286214
0,weightedORMDS,0,6,5.000000,2.500000,3.535534,3.120234
0,weightedORMDS,0,7,5.000000,2.500000,1.913543,3.498391
0,weightedORMDS,0,8,5.000000,2.500000,9.000000,10.795823
0,weightedORMDS,0,9,5.000000,2.500000,10.792852,5.606395
0,weightedORMDS,0,10,5.000000,2.500000,11.768602,8.692960
0,weightedORMDS,0,11,5.000000,2.500000,11.582990,6.026185
0,weightedORMDS,0,12,5.000000,2.500000,10.295630,7.955466
0,weightedORMDS,0,13,5.000000,2.500000,8.397479,2.580924
0,weightedORMDS,0,14,5.000000,2.500000,6.964194,4.503891
0,weightedORMDS,0,15,5.000000,2.500000,7.268951,8.592149
0,weightedORMDS,0,16,5.000000,2.500000,9.000000,2.413041
0,weightedORMDS,0,17,5.000000,2.500000,8.454919,4.551685
0,weightedORMDS,0,18,5.000000,2.500000,6.964194,6.589888
0,weightedORMDS,0,19,5.000000,2.500000,5.051500,4.809708
0,weightedORMDS,0,20,5.000000,2.500000,4.000000,3.318651
0,weightedORMDS,0,21,5.000000,2.500000,5.051500,4.134477
0,weightedORMDS,0,22,5.000000,2.500000,6.964194,2.898434
0,weightedORMDS,0,23,5.000000,2.500000,8.454919,3.047797
0,weightedORMDS,0,24,5.000000,2.500000,12.727922,8.107794
0,weightedORMDS,0,25,5.000000,2.500000,13.576069,8.870677
0,weightedORMDS,0,26,5.000000,2.500000,13.209845,10.601030
0,weightedORMDS,0,27,5.000000,2.500000,11.761873,8.242935
0,weightedORMDS,0,28,5.000000,2.500000,9.848858,7.680917
0,weightedORMDS,0,29,5.000000,2.500000,8.642549,7.274840
0,weightedORMDS,0,30,5.000000,2.500000,9.192388,5.532945
0,weightedORMDS,0,31,5.000000,2.500000,10.984610,9.040211
0,weightedORMDS,0,34,5.000000,2.500000,15.700318,9.160536
0,weightedORMDS,0,35,5.000000,2.500000,13.845348,4.350790
0,weightedORMDS,0,36,5.000000,2.500000,13.000000,1.275930
0,weightedORMDS,0,37,5.000000,2.500000,13.845348,7.074144
0,weightedORMDS,0,38,5.000000,2.500000,15.700318,4.063875
0,weightedORMDS,0,44,5.000000,2.500000,15.811388,9.575678
0,weightedORMDS,0,45,5.000000,2.500000,15.519976,6.159352
0,weightedORMDS,1,0,4.268000,4.268000,1.913543,2.516676
0,weightedORMDS,1,2,4.268000,4.268000,1.913543,3.774385
0,weightedORMDS,1,3,4.268000,4.268000,3.536000,5.418696
0,weightedORMDS,1,4,4.268000,4.268000,4.619702,6.392356
0,weightedORMDS,1,5,4.268000,4.268000,5.000659,4.695028
0,weightedORMDS,1,6,4.268000,4.268000,4.619702,1.569509
0,weightedORMDS,1,7,4.268000,4.268000,3.536000,3.396058
0,weightedORMDS,1,8,4.268000,4.268000,7.268951,9.456340
0,weightedORMDS,1,9,4.268000,4.268000,9.000000,4.345778
0,weightedORMDS,1,10,4.268000,4.268000,9.891292,7.574975
0,weightedORMDS,1,11,4.268000,4.268000,9.669710,4.327699
0,weightedORMDS,1,12,4.268000,4.268000,8.397479,5.197048
0,weightedORMDS,1,13,4.268000,4.268000,6.508348,3.922972
0,weightedORMDS,1,14,4.268000,4.268000,5.051500,3.256616
0,weightedORMDS,1,15,4.268000,4.268000,5.464000,6.895661
0,weightedORMDS,1,16,4.268000,4.268000,9.891292,5.114357
0,weightedORMDS,1,17,4.268000,4.268000,9.000000,5.132569
0,weightedORMDS,1,18,4.268000,4.268000,7.268951,5.200553
0,weightedORMDS,1,19,4.268000,4.268000,5.464000,4.095528
0,weightedORMDS,1,20,4.268000,4.268000,5.051500,2.785863
0,weightedORMDS,1,21,4.268000,4.268000,6.508348,5.507210
0,weightedORMDS,1,22,4.268000,4.268000,8.397479,2.989073
0,weightedORMDS,1,23,4.268000,4.268000,9.669710,3.788846
0,weightedORMDS,1,24,4.268000,4.268000,12.124918,8.427876
0,weightedORMDS,1,25,4.268000,4.268000,12.727922,8.845902
0,weightedORMDS,1,26,4.268000,4.268000,12.124918,9.947262
0,weightedORMDS,1,27,4.268000,4.268000,10.528784,8.022104
0,weightedORMDS,1,28,4.268000,4.268000,8.642549,6.620884
0,weightedORMDS,1,29,4.268000,4.268000,7.727263,7.236738
0,weightedORMDS,1,30,4.268000,4.268000,8.642549,7.193076
0,weightedORMDS,1,31,4.268000,4.268000,10.528784,9.382654
0,weightedORMDS,1,35,4.268000,4.268000,14.464000,1.248600
0,weightedORMDS,1,36,4.268000,4.268000,13.845348,6.414718
0,weightedORMDS,1,37,4.268000,4.268000,14.889949,9.513230
0,weightedORMDS,1,44,4.268000,4.268000,15.519976,8.898263
0,weightedORMDS,1,45,4.268000,4.268000,15.461649,5.406755
0,weightedORMDS,2,0,2.500000,5.000000,3.535534,6.000894
0,weightedORMDS,2,1,2.500000,5.000000,1.913543,3.014333
0,weightedORMDS,2,3,2.500000,5.000000,1.913543,6.222971
0,weightedORMDS,2,4,2.500000,5.000000,3.535534,5.447581
0,weightedORMDS,2,5,2.500000,5.000000,4.619702,8.292028
0,weightedORMDS,2,6,2.500000,5.000000,5.000000,5.221773
0,weightedORMDS,2,7,2.500000,5.000000,4.619702,7.589725
0,weightedORMDS,2,8,2.500000,5.000000,6.964194,4.785802
0,weightedORMDS,2,9,2.500000,5.000000,8.454919,4.481063
0,weightedORMDS,2,10,2.500000,5.000000,9.000000,6.882460
0,weightedORMDS,2,11,2.500000,5.000000,8.454919,6.848862
0,weightedORMDS,2,12,2.500000,5.000000,6.964194,5.355049
0,weightedORMDS,2,13,2.500000,5.000000,5.051500,5.626710
0,weightedORMDS,2,14,2.500000,5.000000,4.000000,2.381741
0,weightedORMDS,2,15,2.500000,5.000000,5.051500,2.897469
0,weightedORMDS,2,16,2.500000,5.000000,11.768602,5.990721
0,weightedORMDS,2,17,2.500000,5.000000,10.792852,2.760088
0,weightedORMDS,2,18,2.500000,5.000000,9.000000,2.880243
0,weightedORMDS,2,19,2.500000,5.000000,7.268951,1.115502
0,weightedORMDS,2,20,2.500000,5.000000,6.964194,2.584688
0,weightedORMDS,2,21,2.500000,5.000000,8.397479,6.888620
0,weightedORMDS,2,22,2.500000,5.000000,10.295630,6.049220
0,weightedORMDS,2,23,2.500000,5.000000,11.582990,4.602521
0,weightedORMDS,2,24,2.500000,5.000000,13.209845,4.261236
0,weightedORMDS,2,25,2.500000,5.000000,13.576069,5.292405
0,weightedORMDS,2,26,2.500000,5.000000,12.727922,6.125463
0,weightedORMDS,2,27,2.500000,5.000000,10.984610,3.217986
0,weightedORMDS,2,28,2.500000,5.000000,9.192388,4.949433
0,weightedORMDS,2,29,2.500000,5.000000,8.642549,2.800088
0,weightedORMDS,2,30,2.500000,5.000000,9.848858,4.603435
0,weightedORMDS,2,31,2.500000,5.000000,11.761873,6.754764
0,weightedORMDS,2,36,2.500000,5.000000,15.700318,6.878420
0,weightedORMDS,3,0,0.732000,4.268000,4.619702,8.224953
0,weightedORMDS,3,1,0.732000,4.268000,3.536000,5.190605
0,weightedORMDS,3,2,0.732000,4.268000,1.913543,7.245716
0,weightedORMDS,3,4,0.732000,4.268000,1.913543,7.336243
0,weightedORMDS,3,5,0.732000,4.268000,3.536000,10.204585
0,weightedORMDS,3,6,0.732000,4.268000,4.619702,4.112543
0,weightedORMDS,3,7,0.732000,4.268000,5.000659,4.272989
0,weightedORMDS,3,8,0.732000,4.268000,8.397479,0.932193
0,weightedORMDS,3,9,0.732000,4.268000,9.669710,4.577984
0,weightedORMDS,3,10,0.732000,4.268000,9.891292,5.576107
0,weightedORMDS,3,11,0.732000,4.268000,9.000000,2.526230
0,weightedORMDS,3,12,0.732000,4.268000,7.268951,3.303825
0,weightedORMDS,3,13,0.732000,4.268000,5.464000,4.147704
0,weightedORMDS,3,14,0.732000,4.268000,5.051500,4.646913
0,weightedORMDS,3,15,0.732000,4.268000,6.508348,5.888800
0,weightedORMDS,3,16,0.732000,4.268000,13.385277,10.601587
0,weightedORMDS,3,17,0.732000,4.268000,12.536000,10.004767
0,weightedORMDS,3,18,0.732000,4.268000,10.792852,9.609922
0,weightedORMDS,3,19,0.732000,4.268000,9.000000,7.380173
0,weightedORMDS,3,20,0.732000,4.268000,8.454919,8.508797
0,weightedORMDS,3,21,0.732000,4.268000,9.669710,11.273929
0,weightedORMDS,3,22,0.732000,4.268000,11.582990,6.824421
0,weightedORMDS,3,23,0.732000,4.268000,13.025152,8.988159
0,weightedORMDS,3,24,0.732000,4.268000,15.110978,10.968290
0,weightedORMDS,3,25,0.732000,4.268000,15.432151,12.184370
0,weightedORMDS,3,26,0.732000,4.268000,14.514188,11.574022
0,weightedORMDS,3,27,0.732000,4.268000,12.727922,8.923974
0,weightedORMDS,3,28,0.732000,4.268000,10.984610,7.508786
0,weightedORMDS,3,29,0.732000,4.268000,10.528784,10.056466
0,weightedORMDS,3,30,0.732000,4.268000,11.761873,12.356319
0,weightedORMDS,3,31,0.732000,4.268000,13.675035,13.414069
0,weightedORMDS,4,0,0.000000,2.500000,5.000000,7.159482
0,weightedORMDS,4,1,0.000000,2.500000,4.619702,5.435734
0,weightedORMDS,4,2,0.000000,2.500000,3.535534,2.831737
0,weightedORMDS,4,3,0.000000,2.500000,1.913543,3.840411
0,weightedORMDS,4,5,0.000000,2.500000,1.913543,5.244806
0,weightedORMDS,4,6,0.000000,2.500000,3.535534,3.570055
0,weightedORMDS,4,7,0.000000,2.500000,4.619702,5.766438
0,weightedORMDS,4,8,0.000000,2.500000,10.295630,7.042776
0,weightedORMDS,4,9,0.000000,2.500000,11.582990,2.514677
0,weightedORMDS,4,10,0.000000,2.500000,11.768602,5.397836
0,weightedORMDS,4,11,0.000000,2.500000,10.792852,4.313050
0,weightedORMDS,4,12,0.000000,2.500000,9.000000,3.713633
0,weightedORMDS,4,13,0.000000,2.500000,7.268951,4.623102
0,weightedORMDS,4,14,0.000000,2.500000,6.964194,0.485891
0,weightedORMDS,4,15,0.000000,2.500000,8.397479,4.159735
0,weightedORMDS,4,16,0.000000,2.500000,14.000000,8.464693
0,weightedORMDS,4,17,0.000000,2.500000,13.385277,6.066231
0,weightedORMDS,4,18,0.000000,2.500000,11.768602,6.629873
0,weightedORMDS,4,19,0.000000,2.500000,9.891292,3.210393
0,weightedORMDS,4,20,0.000000,2.500000,9.000000,5.683260
0,weightedORMDS,4,21,0.000000,2.500000,9.891292,8.249918
0,weightedORMDS,4,22,0.000000,2.500000,11.768602,3.037847
0,weightedORMDS,4,23,0.000000,2.500000,13.385277,7.070547
0,weightedORMDS,4,27,0.000000,2.500000,14.514188,7.242800
0,weightedORMDS,4,28,0.000000,2.500000,12.727922,5.259104
0,weightedORMDS,4,29,0.000000,2.500000,12.124918,6.558927
0,weightedORMDS,4,30,0.000000,2.500000,13.209845,5.461543
0,weightedORMDS,4,31,0.000000,2.500000,15.110978,9.994962
0,weightedORMDS,5,0,0.732000,0.732000,4.619702,7.927397
0,weightedORMDS,5,1,0.732000,0.732000,5.000659,6.740555
0,weightedORMDS,5,2,0.732000,0.732000,4.619702,7.194656
0,weightedORMDS,5,3,0.732000,0.732000,3.536000,2.735526
0,weightedORMDS,5,4,0.732000,0.732000,1.913543,5.244806
0,weightedORMDS,5,6,0.732000,0.732000,1.913543,3.816038
0,weightedORMDS,5,7,0.732000,0.732000,3.536000,4.352059
0,weightedORMDS,5,8,0.732000,0.732000,11.582990,11.881499
0,weightedORMDS,5,9,0.732000,0.732000,13.025152,6.712938
0,weightedORMDS,5,10,0.732000,0.732000,13.385277,9.196643
0,weightedORMDS,5,11,0.732000,0.732000,12.536000,5.036859
0,weightedORMDS,5,12,0.732000,0.732000,10.792852,6.750166
0,weightedORMDS,5,13,0.732000,0.732000,9.000000,3.113295
0,weightedORMDS,5,14,0.732000,0.732000,8.454919,5.555709
0,weightedORMDS,5,15,0.732000,0.732000,9.669710,8.976633
0,weightedORMDS,5,16,0.732000,0.732000,13.385277,12.037364
0,weightedORMDS,5,17,0.732000,0.732000,13.025152,10.823627
0,weightedORMDS,5,18,0.732000,0.732000,11.582990,9.919887
0,weightedORMDS,5,19,0.732000,0.732000,9.669710,8.139639
0,weightedORMDS,5,20,0.732000,0.732000,8.454919,8.716902
0,weightedORMDS,5,21,0.732000,0.732000,9.000000,10.741236
0,weightedORMDS,5,22,0.732000,0.732000,10.792852,6.100996
0,weightedORMDS,5,23,0.732000,0.732000,12.536000,10.823147
0,weightedORMDS,5,27,0.732000,0.732000,15.432151,12.466110
0,weightedORMDS,5,28,0.732000,0.732000,13.576069,10.450201
0,weightedORMDS,5,29,0.732000,0.732000,12.727922,11.501338
0,weightedORMDS,5,30,0.732000,0.732000,13.576069,10.266849
0,weightedORMDS,5,31,0.732000,0.732000,15.432151,14.877337
0,weightedORMDS,6,0,2.500000,0.000000,3.535534,5.378142
0,weightedORMDS,6,1,2.500000,0.000000,4.619702,3.135019
0,weightedORMDS,6,2,2.500000,0.000000,5.000000,4.332338
0,weightedORMDS,6,3,2.500000,0.000000,4.619702,4.452687
0,weightedORMDS,6,4,2.500000,0.000000,3.535534,3.503987
0,weightedORMDS,6,5,2.500000,0.000000,1.913543,4.204050
0,weightedORMDS,6,7,2.500000,0.000000,1.913543,2.291701
0,weightedORMDS,6,8,2.500000,0.000000,11.768602,10.200326
0,weightedORMDS,6,9,2.500000,0.000000,13.385277,5.515200
0,weightedORMDS,6,10,2.500000,0.000000,14.000000,8.035335
0,weightedORMDS,6,11,2.500000,0.000000,13.385277,4.634329
0,weightedORMDS,6,12,2.500000,0.000000,11.768602,5.878183
0,weightedORMDS,6,13,2.500000,0.000000,9.891292,1.179937
0,weightedORMDS,6,14,2.500000,0.000000,9.000000,4.223674
0,weightedORMDS,6,15,2.500000,0.000000,9.891292,7.487550
0,weightedORMDS,6,16,2.500000,0.000000,11.768602,7.713722
0,weightedORMDS,6,17,2.500000,0.000000,11.582990,7.258104
0,weightedORMDS,6,18,2.500000,0.000000,10.295630,7.928329
0,weightedORMDS,6,19,2.500000,0.000000,8.397479,5.815437
0,weightedORMDS,6,20,2.500000,0.000000,6.964194,5.135294
0,weightedORMDS,6,21,2.500000,0.000000,7.268951,7.565232
0,weightedORMDS,6,22,2.500000,0.000000,9.000000,1.714984
0,weightedORMDS,6,23,2.500000,0.000000,10.792852,5.712673
0,weightedORMDS,6,27,2.500000,0.000000,15.110978,9.811513
0,weightedORMDS,6,28,2.500000,0.000000,13.209845,8.852660
0,weightedORMDS,6,29,2.500000,0.000000,12.124918,8.283642
0,weightedORMDS,6,30,2.500000,0.000000,12.727922,8.743606
0,weightedORMDS,6,31,2.500000,0.000000,14.514188,11.725367
0,weightedORMDS,6,36,2.500000,0.000000,15.700318,10.227363
0,weightedORMDS,7,0,4.268000,0.732000,1.913543,7.485448
0,weightedORMDS,7,1,4.268000,0.732000,3.536000,4.826259
0,weightedORMDS,7,2,4.268000,0.732000,4.619702,6.919215
0,weightedORMDS,7,3,4.268000,0.732000,5.000659,7.004255
0,weightedORMDS,7,4,4.268000,0.732000,4.619702,8.509038
0,weightedORMDS,7,5,4.268000,0.732000,3.536000,2.983839
0,weightedORMDS,7,6,4.268000,0.732000,1.913543,2.631557
0,weightedORMDS,7,8,4.268000,0.732000,10.792852,11.688982
0,weightedORMDS,7,9,4.268000,0.732000,12.536000,6.534619
0,weightedORMDS,7,10,4.268000,0.732000,13.385277,8.969131
0,weightedORMDS,7,11,4.268000,0.732000,13.025152,5.020412
0,weightedORMDS,7,12,4.268000,0.732000,11.582990,4.548048
0,weightedORMDS,7,13,4.268000,0.732000,9.669710,3.931583
0,weightedORMDS,7,14,4.268000,0.732000,8.454919,6.357601
0,weightedORMDS,7,15,4.268000,0.732000,9.000000,10.076062
0,weightedORMDS,7,16,4.268000,0.732000,9.891292,4.644775
0,weightedORMDS,7,17,4.268000,0.732000,9.669710,7.785780
0,weightedORMDS,7,18,4.268000,0.732000,8.397479,8.687034
0,weightedORMDS,7,19,4.268000,0.732000,6.508348,7.487556
0,weightedORMDS,7,20,4.268000,0.732000,5.051500,6.712006
0,weightedORMDS,7,21,4.268000,0.732000,5.464000,5.492751
0,weightedORMDS,7,22,4.268000,0.732000,7.268951,1.680486
0,weightedORMDS,7,23,4.268000,0.732000,9.000000,6.739561
0,weightedORMDS,7,24,4.268000,0.732000,14.514188,11.630576
0,weightedORMDS,7,25,4.268000,0.732000,15.432151,12.103445
0,weightedORMDS,7,26,4.268000,0.732000,15.110978,12.519845
0,weightedORMDS,7,27,4.268000,0.732000,13.675035,11.647135
0,weightedORMDS,7,28,4.268000,0.732000,11.761873,10.832616
0,weightedORMDS,7,29,4.268000,0.732000,10.528784,10.268901
0,weightedORMDS,7,30,4.268000,0.732000,10.984610,9.254164
0,weightedORMDS,7,31,4.268000,0.732000,12.727922,12.266600
0,weightedORMDS,7,35,4.268000,0.732000,14.889949,3.669589
0,weightedORMDS,7,36,4.268000,0.732000,13.845348,2.733010
0,weightedORMDS,7,37,4.268000,0.732000,14.464000,6.644130
0,weightedORMDS,8,0,5.000000,11.500000,9.000000,8.408993
0,weightedORMDS,8,1,5.000000,11.500000,7.268951,7.191496
0,weightedORMDS,8,2,5.000000,11.500000,6.964194,6.100075
0,weightedORMDS,8,3,5.000000,11.500000,8.397479,11.572327
0,weightedORMDS,8,4,5.000000,11.500000,10.295630,9.626780
0,weightedORMDS,8,5,5.000000,11.500000,11.582990,12.750263
0,weightedORMDS,8,6,5.000000,11.500000,11.768602,10.045319
0,weightedORMDS,8,7,5.000000,11.500000,10.792852,10.601035
0,weightedORMDS,8,9,5.000000,11.500000,1.913543,7.905047
0,weightedORMDS,8,10,5.000000,11.500000,3.535534,6.130844
0,weightedORMDS,8,11,5.000000,11.500000,4.619702,9.859948
0,weightedORMDS,8,12,5.000000,11.500000,5.000000,8.178290
0,weightedORMDS,8,13,5.000000,11.500000,4.619702,10.130893
0,weightedORMDS,8,14,5.000000,11.500000,3.535534,5.977780
0,weightedORMDS,8,15,5.000000,11.500000,1.913543,6.316910
0,weightedORMDS,8,16,5.000000,11.500000,12.727922,6.647659
0,weightedORMDS,8,17,5.000000,11.500000,10.984610,4.377481
0,weightedORMDS,8,18,5.000000,11.500000,9.192388,4.584810
0,weightedORMDS,8,19,5.000000,11.500000,8.642549,2.006075
0,weightedORMDS,8,20,5.000000,11.500000,9.848858,4.409484
0,weightedORMDS,8,21,5.000000,11.500000,11.761873,10.322396
0,weightedORMDS,8,22,5.000000,11.500000,13.209845,8.082637
0,weightedORMDS,8,23,5.000000,11.500000,13.576069,9.728959
0,weightedORMDS,8,24,5.000000,11.500000,9.000000,3.079045
0,weightedORMDS,8,25,5.000000,11.500000,8.454919,1.653875
0,weightedORMDS,8,26,5.000000,11.500000,6.964194,1.993037
0,weightedORMDS,8,27,5.000000,11.500000,5.051500,3.054714
0,weightedORMDS,8,28,5.000000,11.500000,4.000000,5.439374
0,weightedORMDS,8,29,5.000000,11.500000,5.051500,3.774602
0,weightedORMDS,8,30,5.000000,11.500000,6.964194,10.587940
0,weightedORMDS,8,31,5.000000,11.500000,8.454919,4.906136
0,weightedORMDS,8,35,5.000000,11.500000,15.519976,7.567232
0,weightedORMDS,8,36,5.000000,11.500000,15.811388,9.014417
0,weightedORMDS,8,42,5.000000,11.500000,15.700318,7.085261
0,weightedORMDS,8,43,5.000000,11.500000,13.845348,7.587824
0,weightedORMDS,8,44,5.000000,11.500000,13.000000,9.955687
0,weightedORMDS,8,45,5.000000,11.500000,13.845348,9.068181
0,weightedORMDS,8,46,5.000000,11.500000,15.700318,8.466250
0,weightedORMDS,9,0,4.268000,13.268000,10.792852,9.026125
0,weightedORMDS,9,1,4.268000,13.268000,9.000000,6.719294
0,weightedORMDS,9,2,4.268000,13.268000,8.454919,5.304586
0,weightedORMDS,9,3,4.268000,13.268000,9.669710,4.781806
0,weightedORMDS,9,4,4.268000,13.268000,11.582990,1.823590
0,weightedORMDS,9,5,4.268000,13.268000,13.025152,9.450357
0,weightedORMDS,9,6,4.268000,13.268000,13.385277,5.521197
0,weightedORMDS,9,7,4.268000,13.268000,12.536000,7.118963
0,weightedORMDS,9,8,4.268000,13.268000,1.913543,5.241490
0,weightedORMDS,9,10,4.268000,13.268000,1.913543,2.189978
0,weightedORMDS,9,11,4.268000,13.268000,3.536000,3.357660
0,weightedORMDS,9,12,4.268000,13.268000,4.619702,1.930035
0,weightedORMDS,9,13,4.268000,13.268000,5.000659,3.855241
0,weightedORMDS,9,14,4.268000,13.268000,4.619702,2.855567
0,weightedORMDS,9,15,4.268000,13.268000,3.536000,4.897168
0,weightedORMDS,9,16,4.268000,13.268000,14.514188,11.245345
0,weightedORMDS,9,17,4.268000,13.268000,12.727922,7.866593
0,weightedORMDS,9,18,4.268000,13.268000,10.984610,8.478501
0,weightedORMDS,9,19,4.268000,13.268000,10.528784,4.761860
0,weightedORMDS,9,20,4.268000,13.268000,11.761873,8.098694
0,weightedORMDS,9,21,4.268000,13.268000,13.675035,11.215526
0,weightedORMDS,9,22,4.268000,13.268000,15.110978,9.379103
0,weightedORMDS,9,23,4.268000,13.268000,15.432151,9.886633
0,weightedORMDS,9,24,4.268000,13.268000,9.891292,7.874356
0,weightedORMDS,9,25,4.268000,13.268000,9.000000,6.158481
0,weightedORMDS,9,26,4.268000,13.268000,7.268951,7.521092
0,weightedORMDS,9,27,4.268000,13.268000,5.464000,7.822648
0,weightedORMDS,9,28,4.268000,13.268000,5.051500,2.934274
0,weightedORMDS,9,29,4.268000,13.268000,6.508348,6.672641
0,weightedORMDS,9,30,4.268000,13.268000,8.397479,10.408124
0,weightedORMDS,9,31,4.268000,13.268000,9.669710,10.100632
0,weightedORMDS,9,43,4.268000,13.268000,14.464000,5.344058
0,weightedORMDS,9,44,4.268000,13.268000,13.845348,3.957153
0,weightedORMDS,9,45,4.268000,13.268000,14.889949,4.111485
0,weightedORMDS,10,0,2.500000,14.000000,11.768602,11.550672
0,weightedORMDS,10,1,2.500000,14.000000,9.891292,7.681106
0,weightedORMDS,10,2,2.500000,14.000000,9.000000,5.605289
0,weightedORMDS,10,3,2.500000,14.000000,9.891292,4.573852
0,weightedORMDS,10,4,2.500000,14.000000,11.768602,11.084577
0,weightedORMDS,10,5,2.500000,14.000000,13.385277,5.287264
0,weightedORMDS,10,6,2.500000,14.000000,14.000000,8.120178
0,weightedORMDS,10,7,2.500000,14.000000,13.385277,10.677543
0,weightedORMDS,10,8,2.500000,14.000000,3.535534,8.444639
0,weightedORMDS,10,9,2.500000,14.000000,1.913543,2.755694
0,weightedORMDS,10,11,2.500000,14.000000,1.913543,5.872155
0,weightedORMDS,10,12,2.500000,14.000000,3.535534,3.632226
0,weightedORMDS,10,13,2.500000,14.000000,4.619702,8.870000
0,weightedORMDS,10,14,2.500000,14.000000,5.000000,6.447641
0,weightedORMDS,10,15,2.500000,14.000000,4.619702,4.243820
0,weightedORMDS,10,17,2.500000,14.000000,14.514188,9.337693
0,weightedORMDS,10,18,2.500000,14.000000,12.727922,9.308444
0,weightedORMDS,10,19,2.500000,14.000000,12.124918,6.302770
0,weightedORMDS,10,20,2.500000,14.000000,13.209845,10.067833
0,weightedORMDS,10,21,2.500000,14.000000,15.110978,13.145186
0,weightedORMDS,10,24,2.500000,14.000000,11.768602,8.807989
0,weightedORMDS,10,25,2.500000,14.000000,10.792852,7.112862
0,weightedORMDS,10,26,2.500000,14.000000,9.000000,6.728196
0,weightedORMDS,10,27,2.500000,14.000000,7.268951,8.779449
0,weightedORMDS,10,28,2.500000,14.000000,6.964194,2.462442
0,weightedORMDS,10,29,2.500000,14.000000,8.397479,6.978841
0,weightedORMDS,10,30,2.500000,14.000000,10.295630,11.344840
0,weightedORMDS,10,31,2.500000,14.000000,11.582990,11.902601
0,weightedORMDS,10,44,2.500000,14.000000,15.700318,4.704825
0,weightedORMDS,11,0,0.732000,13.268000,11.582990,9.169234
0,weightedORMDS,11,1,0.732000,13.268000,9.669710,5.855028
0,weightedORMDS,11,2,0.732000,13.268000,8.454919,6.270762
0,weightedORMDS,11,3,0.732000,13.268000,9.000000,1.588133
0,weightedORMDS,11,4,0.732000,13.268000,10.792852,3.631451
0,weightedORMDS,11,5,0.732000,13.268000,12.536000,5.016281
0,weightedORMDS,11,6,0.732000,13.268000,13.385277,5.697083
0,weightedORMDS,11,7,0.732000,13.268000,13.025152,7.545767
0,weightedORMDS,11,8,0.732000,13.268000,4.619702,8.013643
0,weightedORMDS,11,9,0.732000,13.268000,3.536000,3.465353
0,weightedORMDS,11,10,0.732000,13.268000,1.913543,4.410491
0,weightedORMDS,11,12,0.732000,13.268000,1.913543,2.164332
0,weightedORMDS,11,13,0.732000,13.268000,3.536000,7.099986
0,weightedORMDS,11,14,0.732000,13.268000,4.619702,4.917109
0,weightedORMDS,11,15,0.732000,13.268000,5.000659,5.670705
0,weightedORMDS,11,17,0.732000,13.268000,15.432151,9.354843
0,weightedORMDS,11,18,0.732000,13.268000,13.576069,10.031625
0,weightedORMDS,11,19,0.732000,13.268000,12.727922,6.519808
